1475091438068590,0.00997331001139612,-0.005370243852290457,-0.000767177693184351,-0.010226538585904166,2.8483152551634969,0.028408072943949626,425.9830976363516,-89.06243267726462
1475091438135282,0.011507665397764821,-0.005370243852290457,-0.002301533079553053,-0.010226538585904166,2.8483152551634969,0.028408072943949626,425.9830976363516,-89.06243267726462
1475091438201907,0.00997331001139612,-0.005370243852290457,-0.000767177693184351,-0.010226538585904166,3.1704350435623745,0.036485916226610418,425.97930389719613,-88.97452057106294
1475091438268705,0.014576376170502225,-0.01764508694323963,-0.028385574647819656,-0.02045307717180833,2.8483152551634969,0.028408072943949626,425.9830976363516,-89.06243267726462
1475091438335049,0.017645086943239185,-0.11584383167083212,-0.11737818705720127,-0.11249192444494716,13.468048349448294,0.19632924396109477,425.64699534177862,-86.19078029412005
1475091438401722,0.017645086943239185,-0.20790515485295114,-0.20330208869384503,-0.18407769454627676,70.85679072307822,1.2504040062391384,416.43508371993767,-70.19206474040705
1475091438468404,0.017645086943239185,-0.2830885687850144,-0.2815542133986457,-0.2300971181828464,120.66553015160936,2.1293747681321347,397.47570442377696,-55.892697067705875
1475091438535008,0.017645086943239185,-0.3659437596489208,-0.3628750488761838,-0.3221359654559848,158.13833232033485,2.7906542514198232,374.99255176387913,-44.46476714898376
1475091438601837,0.017645086943239185,-0.4472645951264589,-0.4426615289673532,-0.37838192767845813,195.80116435942017,3.4552871763293829,341.10868403260531,-29.784733188296023
1475091438668474,0.01917944232960833,-0.5331884967631031,-0.46107379360377676,-0.4448544284868361,224.14778047484694,3.9555175987398088,305.19463431257282,-17.33130511666465
1475091438735458,0.01917944232960833,-0.6083719106951664,-0.462608148990145,-0.5215534678811182,242.13719229043789,4.6446258394536075,275.21238422028659,-7.544687352594642
1475091438802159,0.01917944232960833,-0.6559369276725944,-0.46414250437651416,-0.5471198143458786,253.62671385574532,4.8650154798900793,248.60348402278356,1.2454501217459022
1475091438869102,0.01917944232960833,-0.6544025722862257,-0.46414250437651416,-0.5420065450529266,259.49300447190052,4.9775414603881805,233.53952163254218,5.523481574951907
1475091438935309,0.049866550056980596,-0.6728148369226497,-0.4948296121038869,-0.5420065450529266,259.35951070455098,4.9749808103890096,234.4467601359768,5.142600657799793
1475091439001894,0.1419278732390996,-0.7602730939456617,-0.5746160921950563,-0.5420065450529266,262.21133979340112,13.086423918172887,223.52131144404962,7.955788056253636
1475091439068588,0.22631741948937467,-0.8461969955823054,-0.5976314229905855,-0.5420065450529266,268.48981025028081,38.364130572365241,184.04037929574133,17.538207632236976
1475091439135799,0.30303518880780667,-0.9259834756734753,-0.5976314229905855,-0.5420065450529266,268.4756624514269,61.819802128894928,155.88999509346951,23.779967172556383
1475091439201915,0.31377567651238714,-0.9827546249691146,-0.5991657783769546,-0.5420065450529266,265.14588906122515,82.901841501988514,133.80514425824447,28.351396695043892
1475091439268763,0.31377567651238714,-0.9842889803554837,-0.5991657783769546,-0.5420065450529266,264.69721216851082,85.893097532372806,117.71429008091174,31.692056730707822
1475091439335221,0.3398597180806542,-0.9628080049463223,-0.5669443152632132,-0.5420065450529266,264.69940249065263,85.89380828240985,117.28730097683847,31.779968836909532
1475091439401789,0.43192104126277275,-0.9213804095143692,-0.5025013890357299,-0.5420065450529266,263.70090876264425,93.239116937614639,129.60831427556121,28.703045119850636
1475091439468218,0.5147762321266791,-0.9213804095143692,-0.499432678262993,-0.5420065450529266,254.97123587654676,117.52852629888449,154.0853466185701,22.637109791934545
1475091439535020,0.5991657783769542,-0.9213804095143692,-0.499432678262993,-0.5420065450529266,244.42881040789038,138.26022564093785,154.70260296595876,22.4612855795312
1475091439601828,0.6804866138544923,-0.9213804095143692,-0.499432678262993,-0.5420065450529266,231.90509141301791,158.37096302169562,154.70260296595876,22.4612855795312
1475091439668694,0.7633418047183991,-0.9213804095143692,-0.499432678262993,-0.5420065450529266,218.27404173155281,176.68552871662075,154.70260296595876,22.4612855795312
1475091439735271,0.8446626401959372,-0.9213804095143692,-0.499432678262993,-0.5420065450529266,202.90267731452568,194.14385617447942,154.70260296595876,22.4612855795312
1475091439801737,0.8646092602187299,-0.9229147649007374,-0.499432678262993,-0.5420065450529266,186.46159612594354,209.98430065570372,154.70260296595876,22.4612855795312
1475091439868385,0.8646092602187299,-0.9213804095143692,-0.5009670336493612,-0.5420065450529266,182.27462619750719,213.70649100087158,154.2716759065176,22.54919768573286
1475091439934916,0.8891589464006282,-0.8998994341052082,-0.46414250437651416,-0.5420065450529266,182.2144749158881,213.63596709092215,154.39394880352691,22.54919768573286
1475091440001814,0.985823335741852,-0.8078381109230897,-0.37975295812623866,-0.5420065450529266,176.68068271671856,217.755168097189,167.84943910397345,19.208537650068955
1475091440068288,1.0640754604466522,-0.7157767877409711,-0.2953634118759636,-0.5420065450529266,150.7680542845512,227.64336152903761,210.42126437504373,9.098645436875474
1475091440134991,1.1469306513105595,-0.6344559522634334,-0.23552355180758644,-0.5420065450529266,125.61008625651017,226.29941710323536,251.62167040545239,-1.0112467763179802
1475091440201679,1.2175109990835171,-0.5684786706495815,-0.22631741948937467,-0.5420065450529266,99.568612048082912,220.6667116414699,283.28642960014838,-9.099160546872739
1475091440268507,1.2221140652426223,-0.5684786706495815,-0.22785177487574337,-0.5420065450529266,79.444120635477276,215.43814123524783,300.50585239296271,-13.406853750755188
1475091440335134,1.2221140652426223,-0.5684786706495815,-0.22785177487574337,-0.5420065450529266,78.504081041209631,215.94588903664473,300.23601922523221,-13.318941644553503
1475091440401706,1.254335528356365,-0.5454633398540523,-0.19102724560289586,-0.5164401985881657,78.504081041209631,215.94588903664473,300.23601922523221,-13.318941644553503
1475091440468648,1.266610371447313,-0.4487989505128276,-0.1066376993526208,-0.4448544284868361,68.701017141819378,209.79580328444234,314.23401368159534,-18.212357841171254
1475091440535111,1.266610371447313,-0.3582719827170777,-0.02224815310234529,-0.37838192767845813,55.577035269853859,177.03711167529792,353.56635133843253,-32.687549726275776
1475091440601731,1.266610371447313,-0.2769511472395396,0.002301533079553053,-0.37838192767845813,43.349800478087403,138.08803278327917,384.34148667689794,-46.518124375623174
1475091440668348,1.266610371447313,-0.25086710567127257,0.006904599238659159,-0.37838192767845813,35.323547482729822,112.52091426078282,397.49113465182069,-52.58405970353926
1475091440734894,1.266610371447313,-0.26621065953495915,-0.000767177693184351,-0.37838192767845813,32.853685923875304,104.65332732502142,400.86388534571756,-54.342301827572925
1475091440801700,1.2328545529472033,-0.23092048564848033,0.04066041773876927,-0.3425890426277931,34.587059006243464,110.17487705267702,398.46879955156783,-53.023620234547664
1475091440868478,1.1960300236743562,-0.1342560963072561,0.12965303014815,-0.29145634969827183,31.327411943316189,89.144509144036789,407.49699770613375,-59.47000722128482
1475091440935042,1.1944956682879875,-0.045263483897874934,0.15573707171641704,-0.23521038747579848,15.76488721018417,40.077841392519154,420.74831167784743,-73.03706018119263
1475091441001869,1.1944956682879875,-0.025316863875082696,0.15880578248915445,-0.2607767339405589,1.7781631283840273,4.5002030672072681,424.45006272021027,-82.85312506677354
1475091441068590,1.1944956682879875,-0.03298864080692576,0.15573707171641704,-0.2556634646476068,0.21521324649613344,0.54466505154996514,424.18033178213716,-82.70696260504664
1475091441135101,1.1484650066969282,-0.02224815310234529,0.14806529478457398,-0.265890003233511,1.1326627128598088,2.8665605158258458,424.23591699675399,-82.38454667258529
1475091441201788,1.0671441712193905,-0.00997331001139612,0.14653093939820483,-0.265890003233511,0.97666390421215543,2.1733987118275313,424.1263351276906,-81.9744332630878
1475091441268918,0.9842889803554842,-0.00997331001139612,0.14499658401183657,-0.265890003233511,-0.52131958100082954,-0.94604062001938471,424.13580229653166,-82.58981800649956
1475091441334991,0.901433789491576,-0.008438954625027417,0.14499658401183657,-0.2710032725264635,-0.4210720233473339,-0.63365887188386738,424.13874488727993,-82.5019059002979
1475091441402040,0.8308534417186189,-0.00997331001139612,0.14653093939820483,-0.265890003233511,-0.45091555778328091,-0.5699011630378078,424.06997183778481,-82.29684919554913
1475091441468369,0.8231816647867758,-0.008438954625027417,0.14499658401183657,-0.265890003233511,-0.7282999295212842,-0.79771308935032192,424.13580229653166,-82.58981800649956
1475091441534901,0.8231816647867758,-0.008438954625027417,0.14499658401183657,-0.265890003233511,-0.83871340120166726,-0.90461376835337559,424.13721482431123,-82.58981800649958
1475091441601640,0.7725479370366108,-0.005370243852290457,0.13885916246636176,-0.265890003233511,-0.83871340120166726,-0.90461376835337559,424.13721482431123,-82.58981800649958
1475091441668502,0.6896927461727045,0.002301533079553053,0.13885916246636176,-0.265890003233511,-0.64576002457122084,-0.6293733698359868,424.14472878843407,-82.41399379409619
1475091441734961,0.6083719106951664,0.00997331001139612,0.1403935178527309,-0.265890003233511,-2.5192950082310723,-2.0779641209481929,424.12874292204413,-82.85355432510461
1475091441801585,0.5239823644448909,0.00997331001139612,0.1403935178527309,-0.265890003233511,-4.8814366321648368,-3.3999119443135415,424.08726953540673,-83.38102696231472
1475091441868404,0.4411271735809845,0.00997331001139612,0.13885916246636176,-0.265890003233511,-5.1506417329638392,-2.976359279653237,424.08726953540673,-83.38102696231472
1475091441934897,0.3582719827170777,0.00997331001139612,0.13885916246636176,-0.265890003233511,-5.0905695300334965,-2.4035544153993142,424.09462186960957,-83.29311485611302
